blocks-iam	AuthenticationController	GET	identity-providers/{id}	/api/auth/identity-providers/{id}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.identity-providers/{id}
blocks-iam	AuthenticationController	PUT	identity-providers/{id}	/api/auth/identity-providers/{id}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.identity-providers/{id}
blocks-iam	AuthenticationController	DELETE	identity-providers/{id}	/api/auth/identity-providers/{id}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.identity-providers/{id}
blocks-iam	AuthenticationController	PATCH	identity-providers/{id}/status	/api/auth/identity-providers/{id}/status	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.identity-providers/{id}/status
blocks-iam	AuthenticationController	GET	config	/api/auth/config	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.config
blocks-iam	AuthenticationController	POST	config	/api/auth/config	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.config
blocks-iam	AuthenticationController	POST	user-codes	/api/auth/user-codes	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.user-codes
blocks-iam	AuthenticationController	GET	user-codes	/api/auth/user-codes	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.user-codes
blocks-iam	AuthenticationController	POST	client-credentials	/api/auth/client-credentials	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.client-credentials
blocks-iam	AuthenticationController	DELETE	client-credentials/{id}	/api/auth/client-credentials/{id}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.client-credentials/{id}
blocks-iam	AuthenticationController	GET	client-credentials	/api/auth/client-credentials	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthenticationController.cs	Authentication.client-credentials
blocks-iam	OidcLoginSelectAccountRequest	POST	login	/api/oidc/login	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthorizationController.cs	OidcLoginSelectAccountRequest.login
blocks-iam	OidcLoginSelectAccountRequest	GET	authorize	/api/oidc/authorize	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthorizationController.cs	OidcLoginSelectAccountRequest.authorize
blocks-iam	OidcLoginSelectAccountRequest	POST	token	/api/oidc/token	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthorizationController.cs	OidcLoginSelectAccountRequest.token
blocks-iam	OidcLoginSelectAccountRequest	POST	device_authorization	/api/oidc/device_authorization	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthorizationController.cs	OidcLoginSelectAccountRequest.device_authorization
blocks-iam	OidcLoginSelectAccountRequest	GET	callback	/api/oidc/callback	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\AuthorizationController.cs	OidcLoginSelectAccountRequest.callback
